,unique_foods,input_number,avg_daily_food,avg_proportions_diff,Protein_positive_difference,Protein_negative_difference,Protein_none_difference,Calories_positive_difference,Calories_negative_difference,Calories_none_difference,Sodium_positive_difference,Sodium_negative_difference,Sodium_none_difference,Sugar_positive_difference,Sugar_negative_difference,Sugar_none_difference,Fat_positive_difference,Fat_negative_difference,Fat_none_difference,Carbs_positive_difference,Carbs_negative_difference,Carbs_none_difference,Fiber_positive_difference,Fiber_negative_difference,Fiber_none_difference,Protein_avg,Calories_avg,Sodium_avg,Sugar_avg,Fat_avg,Carbs_avg,Fiber_avg
8858,274,56,4.892857142857143,66.83928571428571,55,1,0,54,2,0,54,2,0,53,3,0,38,16,2,46,10,0,0,0,56,116.39285714285714,1163.767857142857,1191.107142857143,25.928571428571427,44.0,88.67857142857143,0.0
8859,655,151,4.337748344370861,165.12582781456953,140,11,0,89,60,2,47,104,0,0,0,151,45,103,3,118,33,0,0,0,151,62.23841059602649,1798.8079470198675,2891.8145695364237,0.0,79.12582781456953,189.9271523178808,0.0
8860,53,40,1.325,19.075,40,0,0,38,2,0,39,1,0,0,0,40,35,5,0,38,2,0,40,0,0,11.975,215.1,283.6,0.0,11.425,20.575,2.3
8861,100,44,2.272727272727273,36.13636363636363,29,13,2,42,2,0,0,0,44,0,0,44,37,7,0,44,0,0,0,0,44,51.15909090909091,649.3863636363636,0.0,0.0,22.25,57.84090909090909,0.0
8862,28,6,4.666666666666667,107.0,3,3,0,3,3,0,5,1,0,4,2,0,5,1,0,3,3,0,0,0,6,57.333333333333336,1175.5,1493.8333333333333,29.333333333333332,37.833333333333336,131.16666666666666,0.0
8863,233,56,4.160714285714286,65.0,54,1,1,46,10,0,53,3,0,39,17,0,37,18,1,32,24,0,0,0,56,63.57142857142857,975.2678571428571,967.375,36.017857142857146,40.017857142857146,85.80357142857143,0.0
8864,55,13,4.230769230769231,79.07692307692308,11,2,0,11,2,0,11,2,0,0,0,13,9,4,0,10,2,1,11,2,0,36.46153846153846,1241.6923076923076,1788.0,0.0,48.76923076923077,158.07692307692307,12.538461538461538
8865,37,9,4.111111111111111,103.44444444444444,0,0,9,7,2,0,8,1,0,7,1,1,8,1,0,7,2,0,0,0,9,0.0,645.2222222222222,998.2222222222222,26.0,20.0,90.55555555555556,0.0
8866,187,50,3.74,30.5,36,14,0,49,0,1,43,7,0,0,0,50,49,1,0,44,6,0,42,6,2,94.2,814.48,1306.22,0.0,23.62,61.3,14.62
8867,382,80,4.775,83.5,74,6,0,76,4,0,26,54,0,0,0,80,61,19,0,73,7,0,0,0,80,59.9,1254.225,2590.825,0.0,45.8,160.9125,0.0
8868,323,75,4.306666666666667,90.04,71,3,1,65,9,1,0,0,75,58,16,1,46,27,2,64,11,0,71,4,0,65.06666666666666,1538.7333333333333,0.0,58.093333333333334,54.4,188.88,15.44
8869,183,169,1.0828402366863905,196.9940828402367,152,13,4,92,76,1,0,0,169,0,0,169,79,85,5,57,110,2,104,48,17,108.09467455621302,1866.284023668639,0.0,0.0,72.69822485207101,200.72189349112426,26.86390532544379
8870,170,43,3.953488372093023,146.1860465116279,40,3,0,41,2,0,0,0,43,35,7,1,26,15,2,38,4,1,33,6,4,59.30232558139535,1133.4418604651162,0.0,47.2093023255814,35.53488372093023,113.0,22.790697674418606
8871,637,106,6.009433962264151,189.96226415094338,97,8,1,50,56,0,0,0,106,44,62,0,55,48,3,49,56,1,0,0,106,47.43396226415094,1613.811320754717,0.0,66.50943396226415,52.679245283018865,194.02830188679246,0.0
8872,340,66,5.151515151515151,91.48484848484848,64,2,0,45,20,1,64,2,0,16,48,2,40,23,3,37,27,2,0,0,66,45.36363636363637,1364.7575757575758,964.439393939394,75.34848484848484,44.42424242424242,178.1818181818182,0.0
8873,321,71,4.52112676056338,113.53521126760563,65,5,1,56,15,0,0,0,71,0,0,71,42,29,0,49,22,0,71,0,0,45.54929577464789,1187.7887323943662,0.0,0.0,49.098591549295776,157.28169014084506,11.070422535211268
8874,757,174,4.350574712643678,404.7528735632184,168,5,1,76,98,0,71,103,0,64,109,1,92,78,4,86,88,0,0,0,174,53.660919540229884,2262.574712643678,2618.816091954023,110.65517241379311,72.15517241379311,265.82183908045977,0.0
8875,585,127,4.606299212598425,38.30708661417323,111,16,0,99,28,0,0,0,127,123,4,0,87,37,3,78,48,1,116,6,5,66.67716535433071,932.2204724409448,0.0,14.716535433070867,59.45669291338583,36.818897637795274,8.598425196850394
8876,40,5,8.0,149.2,4,1,0,5,0,0,5,0,0,4,1,0,4,1,0,5,0,0,0,0,5,68.4,1210.8,1455.0,41.6,40.0,117.4,0.0
8877,74,16,4.625,55.0,13,3,0,16,0,0,0,0,16,16,0,0,15,1,0,10,6,0,0,0,16,58.75,1128.875,0.0,16.625,70.375,74.9375,0.0
8878,175,53,3.30188679245283,22.962264150943398,7,45,1,53,0,0,49,4,0,53,0,0,53,0,0,53,0,0,0,0,53,91.0377358490566,644.2264150943396,1371.7735849056603,9.584905660377359,19.452830188679247,30.20754716981132,0.0
8879,619,124,4.991935483870968,82.29032258064517,88,35,1,107,16,1,77,47,0,101,21,2,59,58,7,107,17,0,0,0,124,56.45161290322581,1159.1612903225807,2160.0564516129034,34.04032258064516,43.983870967741936,120.71774193548387,0.0
8880,166,46,3.608695652173913,36.5,42,2,2,44,2,0,16,30,0,0,0,46,42,4,0,41,5,0,37,7,2,80.6304347826087,1563.0434782608695,2368.8260869565215,0.0,51.41304347826087,203.0,19.58695652173913
8881,69,14,4.928571428571429,32.642857142857146,12,2,0,12,2,0,12,2,0,12,2,0,10,4,0,11,3,0,0,0,14,44.785714285714285,718.0714285714286,1060.857142857143,27.214285714285715,28.571428571428573,70.14285714285714,0.0
8882,192,82,2.341463414634146,325.1219512195122,77,5,0,52,29,1,76,6,0,63,18,1,38,43,1,66,16,0,0,0,82,37.48780487804878,1553.9146341463415,1099.8902439024391,42.23170731707317,51.69512195121951,158.46341463414635,0.0
8883,39,10,3.9,40.8,5,5,0,5,5,0,8,2,0,6,4,0,6,3,1,4,6,0,0,0,10,63.0,1130.9,1369.9,66.7,34.3,140.2,0.0
8884,87,17,5.117647058823529,34.411764705882355,12,4,1,12,5,0,14,3,0,10,7,0,12,4,1,12,5,0,0,0,17,52.11764705882353,1077.0,1368.5294117647059,43.94117647058823,35.529411764705884,132.2941176470588,0.0
8885,589,115,5.121739130434783,35.70434782608696,59,53,3,101,14,0,59,56,0,103,11,1,38,75,2,111,4,0,0,0,115,64.3391304347826,1056.7217391304348,2218.8260869565215,33.10434782608696,48.86086956521739,93.88695652173914,0.0
8886,159,42,3.7857142857142856,116.30952380952381,28,14,0,31,11,0,31,11,0,30,10,2,16,25,1,34,8,0,0,0,42,52.404761904761905,1101.047619047619,1870.7380952380952,37.30952380952381,47.595238095238095,126.07142857142857,0.0
8887,22,4,5.5,75.25,4,0,0,3,1,0,3,1,0,3,1,0,2,2,0,3,1,0,0,0,4,51.25,931.5,1583.75,27.5,37.75,79.0,0.0
8888,424,99,4.282828282828283,90.01010101010101,67,31,1,89,10,0,64,35,0,95,4,0,78,21,0,90,9,0,0,0,99,96.28282828282828,1158.1919191919192,1988.5353535353536,23.828282828282827,51.5959595959596,77.27272727272727,0.0
8889,376,48,7.833333333333333,51.6875,34,14,0,27,21,0,27,21,0,19,29,0,20,28,0,32,16,0,0,0,48,58.375,1434.5208333333333,2510.8125,67.85416666666667,62.041666666666664,164.20833333333334,0.0
8890,142,23,6.173913043478261,63.08695652173913,23,0,0,21,2,0,17,6,0,17,6,0,12,11,0,22,1,0,0,0,23,42.391304347826086,1219.7826086956522,1717.304347826087,39.26086956521739,55.130434782608695,126.26086956521739,0.0
8891,197,32,6.15625,61.46875,30,2,0,29,2,1,27,5,0,19,13,0,29,3,0,27,5,0,0,0,32,64.09375,1179.25,1438.0,41.625,38.46875,136.75,0.0
8892,457,101,4.524752475247524,1957.3663366336634,0,0,101,94,6,1,0,0,101,0,0,101,0,0,101,0,0,101,0,0,101,0.0,978.6831683168317,0.0,0.0,0.0,0.0,0.0
8893,737,115,6.408695652173913,47.55652173913043,75,35,5,80,34,1,0,0,115,106,9,0,62,44,9,83,28,4,39,70,6,119.0,1474.7565217391304,0.0,48.76521739130435,37.582608695652176,161.76521739130436,28.73913043478261
8894,92,8,11.5,53.875,2,6,0,5,3,0,2,6,0,2,6,0,4,4,0,7,1,0,0,0,8,70.625,1324.25,2389.125,52.75,53.125,133.75,0.0
8895,104,18,5.777777777777778,39.72222222222222,15,2,1,15,3,0,16,2,0,16,2,0,14,4,0,15,3,0,0,0,18,37.333333333333336,748.9444444444445,907.7222222222222,28.0,27.22222222222222,87.77777777777777,0.0
8896,1183,162,7.302469135802469,106.23456790123457,159,3,0,142,20,0,133,29,0,0,0,162,121,39,2,107,54,1,155,5,2,48.46296296296296,1207.1728395061727,1581.3395061728395,0.0,37.18518518518518,147.179012345679,10.339506172839506
8897,38,9,4.222222222222222,345.77777777777777,7,2,0,5,4,0,9,0,0,8,1,0,6,3,0,9,0,0,0,0,9,55.333333333333336,1193.7777777777778,494.55555555555554,43.333333333333336,36.44444444444444,75.55555555555556,0.0
8898,284,94,3.021276595744681,31.74468085106383,94,0,0,94,0,0,89,5,0,0,0,94,94,0,0,93,1,0,55,31,8,59.223404255319146,1030.4255319148936,1649.5,0.0,30.829787234042552,132.45744680851064,21.97872340425532
8899,101,10,10.1,77.5,7,2,1,9,1,0,0,0,10,10,0,0,9,1,0,8,1,1,8,2,0,52.7,1085.2,0.0,34.2,29.1,140.8,17.8
8900,387,57,6.7894736842105265,106.19298245614036,34,22,1,32,25,0,34,23,0,12,44,1,25,31,1,35,21,1,0,0,57,83.0,2059.684210526316,2376.5087719298244,98.19298245614036,78.12280701754386,231.26315789473685,0.0
8901,457,93,4.913978494623656,44.655913978494624,73,20,0,84,8,1,73,20,0,75,17,1,46,45,2,86,6,1,0,0,93,75.27956989247312,1015.7311827956989,1631.6236559139784,36.88172043010753,34.38709677419355,105.38709677419355,0.0
8902,311,141,2.2056737588652484,54.01418439716312,132,8,1,134,6,1,0,0,141,116,23,2,92,47,2,125,16,0,136,4,1,59.46099290780142,1413.3758865248226,0.0,41.836879432624116,52.283687943262414,164.79432624113474,14.695035460992909
8903,9,5,1.8,9.6,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,0,5,4.8,205.6,316.6,10.0,10.0,26.2,0.0
8904,343,84,4.083333333333333,70.71428571428571,59,25,0,78,6,0,68,16,0,77,7,0,74,8,2,73,11,0,0,0,84,64.5,873.952380952381,1385.4404761904761,27.702380952380953,30.761904761904763,90.0952380952381,0.0
8905,762,92,8.282608695652174,94.67391304347827,81,11,0,43,49,0,0,0,92,27,63,2,52,40,0,44,48,0,65,22,5,65.1413043478261,1837.5326086956522,0.0,97.82608695652173,58.98913043478261,246.67391304347825,20.717391304347824
8906,379,147,2.578231292517007,117.49659863945578,144,2,1,61,86,0,103,44,0,0,0,147,22,122,3,64,82,1,145,2,0,35.197278911564624,1251.1224489795918,1389.3945578231292,0.0,57.29931972789116,126.40136054421768,8.965986394557824
8907,836,179,4.670391061452514,128.5977653631285,166,12,1,179,0,0,68,111,0,93,81,5,149,25,5,171,8,0,0,0,179,90.05027932960894,1839.5418994413408,2568.458100558659,93.92178770949721,65.52513966480447,232.24022346368716,0.0
8908,1099,133,8.263157894736842,66.80451127819549,47,79,7,65,68,0,0,0,133,0,0,133,62,68,3,38,92,3,62,67,4,111.57142857142857,1796.2105263157894,0.0,0.0,72.02255639097744,187.593984962406,27.112781954887218
8909,65,53,1.2264150943396226,123.79245283018868,1,51,1,40,13,0,50,3,0,0,0,53,25,26,2,53,0,0,12,38,3,82.0,1068.4528301886792,1298.1698113207547,0.0,49.18867924528302,53.83018867924528,20.88679245283019
8910,273,44,6.204545454545454,83.0909090909091,40,4,0,16,28,0,0,0,44,0,0,44,16,28,0,9,35,0,0,0,44,63.95454545454545,1610.7272727272727,0.0,0.0,58.95454545454545,201.25,0.0
8911,134,25,5.36,146.08,13,12,0,17,8,0,13,12,0,21,4,0,11,14,0,22,3,0,0,0,25,76.32,1473.8,2726.96,35.4,63.96,141.72,0.0
8912,210,79,2.6582278481012658,190.60759493670886,52,27,0,69,10,0,74,5,0,68,10,1,68,10,1,60,19,0,0,0,79,70.0506329113924,1068.3291139240507,1003.4430379746835,48.050632911392405,30.430379746835442,152.21518987341773,0.0
8913,438,160,2.7375,56.93125,130,29,1,151,9,0,65,95,0,134,25,1,132,26,2,129,28,3,0,0,160,59.575,1232.8375,2478.01875,40.66875,42.66875,157.775,0.0
8914,182,35,5.2,89.71428571428571,35,0,0,31,4,0,28,7,0,0,0,35,30,5,0,21,14,0,0,0,35,78.71428571428571,1155.142857142857,1524.8,0.0,50.97142857142857,77.34285714285714,0.0
8915,90,15,6.0,82.0,14,1,0,14,1,0,14,1,0,0,0,15,12,2,1,15,0,0,15,0,0,106.66666666666667,1085.1333333333334,1506.8666666666666,0.0,28.066666666666666,121.33333333333333,16.0
8916,167,18,9.277777777777779,99.0,17,1,0,18,0,0,0,0,18,13,5,0,14,4,0,17,1,0,18,0,0,148.05555555555554,2072.5555555555557,0.0,34.388888888888886,90.66666666666667,145.77777777777777,12.944444444444445
8917,88,29,3.0344827586206895,52.93103448275862,27,2,0,29,0,0,28,1,0,28,1,0,24,5,0,24,5,0,0,0,29,44.310344827586206,571.0689655172414,1253.344827586207,18.82758620689655,18.20689655172414,57.37931034482759,0.0
8918,67,18,3.7222222222222223,139.77777777777777,17,1,0,18,0,0,13,5,0,6,11,1,14,4,0,9,8,1,0,0,18,46.388888888888886,1315.4444444444443,1845.0,93.38888888888889,38.0,203.77777777777777,0.0
8919,57,23,2.4782608695652173,179.3913043478261,23,0,0,19,4,0,12,11,0,7,15,1,13,9,1,17,5,1,0,0,23,27.26086956521739,1113.5652173913043,1491.7391304347825,43.26086956521739,34.34782608695652,133.2608695652174,0.0
8920,342,129,2.6511627906976742,116.34883720930233,120,9,0,29,100,0,70,59,0,25,103,1,23,105,1,19,108,2,0,0,129,81.28682170542636,1754.4961240310076,2442.1007751937987,54.263565891472865,72.10077519379846,184.4418604651163,0.0
8921,235,50,4.7,165.96,41,8,1,43,7,0,43,7,0,33,16,1,35,13,2,41,9,0,0,0,50,44.48,1005.16,1547.06,42.02,34.12,127.48,0.0
8922,42,10,4.2,96.2,4,6,0,10,0,0,8,2,0,10,0,0,8,2,0,10,0,0,0,0,10,70.5,940.3,1397.4,17.2,26.3,88.4,0.0
8923,79,11,7.181818181818182,53.90909090909091,1,10,0,8,3,0,10,1,0,9,0,2,7,3,1,10,1,0,0,0,11,111.81818181818181,1140.090909090909,944.6363636363636,31.272727272727273,31.636363636363637,88.54545454545455,0.0
8924,28,6,4.666666666666667,126.83333333333333,6,0,0,6,0,0,5,1,0,6,0,0,5,1,0,6,0,0,0,0,6,55.666666666666664,936.0,1745.3333333333333,37.666666666666664,40.833333333333336,117.16666666666667,0.0
8925,110,12,9.166666666666666,24.416666666666668,4,7,1,10,2,0,0,0,12,11,1,0,6,5,1,11,1,0,12,0,0,77.5,1208.0833333333333,0.0,35.666666666666664,44.666666666666664,124.83333333333333,16.333333333333332
8926,4,2,2.0,13.5,2,0,0,2,0,0,0,0,2,0,0,2,2,0,0,2,0,0,2,0,0,8.0,149.5,0.0,0.0,2.0,21.5,6.0
8927,104,19,5.473684210526316,87.10526315789474,19,0,0,17,2,0,19,0,0,17,2,0,13,5,1,14,5,0,0,0,19,40.78947368421053,1158.421052631579,817.3684210526316,50.26315789473684,49.31578947368421,138.6315789473684,0.0
8928,363,79,4.594936708860759,33.35443037974684,56,23,0,65,14,0,0,0,79,79,0,0,64,15,0,48,31,0,76,2,1,69.65822784810126,1273.1012658227849,0.0,8.240506329113924,96.78481012658227,25.936708860759495,7.658227848101266
8929,435,53,8.20754716981132,108.33962264150944,52,1,0,53,0,0,40,13,0,53,0,0,49,3,1,35,17,1,0,0,53,117.37735849056604,1497.2830188679245,1832.8301886792453,24.60377358490566,75.81132075471699,92.86792452830188,0.0
8930,54,9,6.0,27.77777777777778,5,2,2,9,0,0,7,2,0,9,0,0,9,0,0,9,0,0,0,0,9,55.888888888888886,692.0,1365.7777777777778,26.88888888888889,22.0,69.0,0.0
8931,28,4,7.0,19.5,2,2,0,4,0,0,4,0,0,4,0,0,3,1,0,4,0,0,0,0,4,79.5,1140.0,1592.75,32.5,39.0,121.0,0.0
8932,102,21,4.857142857142857,132.52380952380952,21,0,0,21,0,0,0,0,21,0,0,21,14,6,1,8,13,0,20,1,0,48.42857142857143,903.7619047619048,0.0,0.0,42.19047619047619,86.14285714285714,9.904761904761905
8933,469,77,6.090909090909091,144.1818181818182,69,8,0,68,9,0,0,0,77,70,7,0,50,27,0,67,10,0,0,0,77,85.49350649350649,1856.3116883116884,0.0,52.298701298701296,68.9090909090909,190.8181818181818,0.0
8934,115,34,3.3823529411764706,36.94117647058823,33,1,0,33,1,0,24,10,0,31,3,0,31,3,0,33,1,0,0,0,34,47.55882352941177,950.7941176470588,1995.2058823529412,30.441176470588236,34.794117647058826,116.05882352941177,0.0
8935,343,60,5.716666666666667,75.73333333333333,58,2,0,56,4,0,55,5,0,0,0,60,56,4,0,52,7,1,43,16,1,49.15,1060.4666666666667,1411.5333333333333,0.0,36.36666666666667,140.53333333333333,29.2
8936,204,53,3.849056603773585,54.60377358490566,27,26,0,50,3,0,41,12,0,45,7,1,40,12,1,42,10,1,0,0,53,72.54716981132076,1170.6415094339623,1907.4150943396226,35.43396226415094,37.9622641509434,136.11320754716982,0.0
8937,290,54,5.37037037037037,63.833333333333336,40,13,1,51,3,0,46,8,0,47,7,0,28,25,1,54,0,0,0,0,54,54.53703703703704,984.925925925926,1645.9259259259259,31.12962962962963,44.98148148148148,90.46296296296296,0.0
8938,449,83,5.409638554216867,88.75903614457832,83,0,0,51,32,0,59,24,0,45,35,3,27,55,1,47,35,1,0,0,83,57.373493975903614,1224.9638554216867,1812.5421686746988,52.0,40.25301204819277,146.81927710843374,0.0
8939,659,176,3.7443181818181817,39.60227272727273,174,1,1,176,0,0,0,0,176,157,18,1,171,5,0,176,0,0,168,5,3,73.7215909090909,893.5340909090909,0.0,14.107954545454545,25.90909090909091,98.33522727272727,12.664772727272727
8940,500,131,3.816793893129771,131.8091603053435,130,1,0,117,14,0,0,0,131,121,9,1,91,37,3,101,30,0,101,25,5,74.43511450381679,1217.6412213740457,0.0,31.114503816793892,49.05343511450382,98.58015267175573,21.564885496183205
8941,155,40,3.875,43.075,34,6,0,37,3,0,0,0,40,40,0,0,36,4,0,36,3,1,40,0,0,73.95,1179.6,0.0,4.8,89.625,18.025,3.325
8942,334,67,4.985074626865671,70.56716417910448,67,0,0,52,15,0,0,0,67,31,36,0,32,33,2,48,19,0,58,8,1,43.53731343283582,1348.9701492537313,0.0,61.776119402985074,56.43283582089552,159.77611940298507,16.761194029850746
8943,3,1,3.0,856.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,46.0,1580.0,4453.0,8.0,0.0,135.0,5.0
8944,394,129,3.054263565891473,75.07751937984496,125,2,2,99,30,0,0,0,129,43,85,1,57,70,2,53,73,3,65,61,3,101.51937984496124,1678.2248062015503,0.0,63.78294573643411,70.63565891472868,175.66666666666666,21.875968992248062
8945,31,5,6.2,33.0,5,0,0,5,0,0,0,0,5,0,0,5,2,2,1,5,0,0,0,0,5,54.2,1398.8,0.0,0.0,71.0,143.2,0.0
8946,428,92,4.6521739130434785,227.75,77,15,0,61,31,0,85,7,0,66,26,0,60,31,1,72,20,0,0,0,92,58.51086956521739,1570.0760869565217,1146.108695652174,50.29347826086956,55.130434782608695,167.1304347826087,0.0
8947,311,45,6.911111111111111,377.8,29,16,0,27,18,0,45,0,0,24,20,1,18,27,0,24,21,0,0,0,45,43.24444444444445,1791.4666666666667,709.5111111111111,72.4,61.4,177.62222222222223,0.0
8948,46,14,3.2857142857142856,59.0,13,0,1,13,1,0,10,4,0,0,0,14,12,1,1,13,1,0,12,1,1,47.642857142857146,1082.4285714285713,1578.0714285714287,0.0,41.857142857142854,119.92857142857143,14.5
8949,960,179,5.363128491620111,92.0391061452514,23,154,2,78,100,1,155,24,0,0,0,179,120,58,1,67,112,0,53,124,2,187.7486033519553,1779.5977653631285,1756.296089385475,0.0,49.134078212290504,165.6703910614525,43.97206703910614
8950,88,16,5.5,214.25,13,3,0,16,0,0,12,4,0,6,10,0,0,0,16,15,1,0,15,1,0,44.5,731.75,1066.0,38.25,0.0,84.875,10.6875
8951,198,44,4.5,123.93181818181819,31,13,0,35,9,0,34,10,0,39,5,0,27,16,1,41,3,0,0,0,44,59.5,1114.1818181818182,1516.2045454545455,32.70454545454545,43.38636363636363,105.1590909090909,0.0
8952,28,6,4.666666666666667,133.83333333333334,5,1,0,4,2,0,0,0,6,3,3,0,4,2,0,4,2,0,0,0,6,37.5,1042.6666666666667,0.0,48.666666666666664,34.833333333333336,123.83333333333333,0.0
8953,306,62,4.935483870967742,342.85483870967744,62,0,0,62,0,0,48,14,0,0,0,62,0,0,62,52,10,0,58,4,0,50.516129032258064,926.3064516129032,1549.4032258064517,0.0,0.0,95.40322580645162,10.580645161290322
8954,14,1,14.0,11.0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,93.0,875.0,0.0,0.0,26.0,70.0,5.0
8955,69,14,4.928571428571429,35.42857142857143,13,1,0,9,5,0,12,2,0,7,7,0,10,3,1,6,7,1,0,0,14,43.0,1082.4285714285713,1797.0714285714287,45.857142857142854,32.42857142857143,151.0,0.0
8956,147,63,2.3333333333333335,39.6031746031746,22,41,0,54,9,0,53,10,0,60,3,0,55,8,0,58,5,0,0,0,63,100.5079365079365,1189.1587301587301,1661.968253968254,27.476190476190474,32.317460317460316,122.9047619047619,0.0
8957,128,22,5.818181818181818,95.5909090909091,6,15,1,18,4,0,0,0,22,10,12,0,20,2,0,20,2,0,10,10,2,106.45454545454545,1943.5,0.0,70.13636363636364,60.90909090909091,234.95454545454547,29.136363636363637
8958,418,89,4.696629213483146,329.0112359550562,89,0,0,64,22,3,0,0,89,0,0,89,68,20,1,38,48,3,0,0,89,87.2247191011236,1695.943820224719,0.0,0.0,57.0,142.35955056179776,0.0
8959,89,21,4.238095238095238,221.14285714285714,15,5,1,12,8,1,21,0,0,0,0,21,17,4,0,20,1,0,0,0,21,42.04761904761905,975.6190476190476,591.952380952381,0.0,26.476190476190474,90.47619047619048,0.0
8960,294,88,3.340909090909091,70.22727272727273,68,18,2,73,15,0,79,9,0,68,19,1,38,50,0,81,7,0,0,0,88,67.82954545454545,1332.715909090909,1193.8863636363637,55.61363636363637,63.73863636363637,123.63636363636364,0.0
8961,170,54,3.1481481481481484,59.48148148148148,44,10,0,44,10,0,32,22,0,53,1,0,29,25,0,48,6,0,0,0,54,57.2962962962963,1087.8703703703704,1880.037037037037,21.27777777777778,54.907407407407405,91.81481481481481,0.0
8962,403,152,2.651315789473684,114.9342105263158,66,84,2,77,75,0,0,0,152,0,0,152,51,100,1,91,61,0,80,65,7,158.57894736842104,2322.3223684210525,0.0,0.0,107.3092105263158,174.26973684210526,45.96052631578947
8963,474,175,2.7085714285714286,112.91428571428571,77,98,0,175,0,0,0,0,175,0,0,175,164,10,1,174,1,0,0,0,175,169.09142857142857,1724.7542857142857,0.0,0.0,59.542857142857144,114.74285714285715,0.0
8964,63,12,5.25,631.8333333333334,12,0,0,11,1,0,12,0,0,0,0,12,11,1,0,10,2,0,0,0,12,16.666666666666668,1137.0,143.41666666666666,0.0,12.666666666666666,81.58333333333333,0.0
8965,50,6,8.333333333333334,58.0,6,0,0,5,1,0,4,2,0,0,0,6,5,1,0,5,1,0,6,0,0,53.833333333333336,1083.3333333333333,1622.0,0.0,47.333333333333336,110.16666666666667,12.333333333333334
8966,499,92,5.423913043478261,54.91304347826087,11,81,0,69,21,2,72,20,0,51,38,3,75,16,1,74,18,0,0,0,92,92.67391304347827,1271.1304347826087,1795.8260869565217,51.47826086956522,34.67391304347826,147.43478260869566,0.0
8967,21,4,5.25,27.75,2,2,0,4,0,0,0,0,4,3,1,0,4,0,0,4,0,0,0,0,4,42.75,767.75,0.0,31.75,27.0,84.5,0.0
8968,806,140,5.757142857142857,50.114285714285714,126,13,1,123,17,0,140,0,0,58,82,0,85,52,3,127,12,1,0,0,140,60.68571428571428,1162.2928571428572,901.1,46.31428571428572,40.76428571428571,131.0857142857143,0.0
8969,105,81,1.2962962962962963,130.03703703703704,76,5,0,81,0,0,53,28,0,64,17,0,59,21,1,80,1,0,0,0,81,64.66666666666667,1435.2469135802469,1992.6913580246915,51.333333333333336,59.67901234567901,146.02469135802468,0.0
8970,16,2,8.0,66.0,1,1,0,0,2,0,1,1,0,1,1,0,0,2,0,0,2,0,0,0,2,58.5,1723.0,2868.5,68.0,61.0,218.5,0.0
8971,1,1,1.0,7.0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,41.0,441.0,1367.0,0.0,12.0,44.0,3.0
8972,294,89,3.303370786516854,62.449438202247194,88,1,0,86,3,0,0,0,89,64,24,1,71,17,1,86,3,0,89,0,0,30.224719101123597,789.629213483146,0.0,35.10112359550562,31.921348314606742,94.29213483146067,10.112359550561798
8973,436,90,4.844444444444444,217.8111111111111,83,6,1,50,40,0,80,10,0,59,31,0,27,63,0,50,40,0,0,0,90,48.77777777777778,1465.7444444444445,1403.2333333333333,49.96666666666667,60.68888888888889,135.6,0.0
8974,48,13,3.6923076923076925,40.15384615384615,13,0,0,10,3,0,0,0,13,9,4,0,8,5,0,9,4,0,13,0,0,45.0,844.5384615384615,0.0,26.692307692307693,31.76923076923077,96.46153846153847,6.923076923076923
8975,457,137,3.335766423357664,100.21897810218978,127,9,1,127,10,0,122,15,0,136,1,0,126,10,1,132,5,0,0,0,137,53.85401459854015,1082.4306569343066,1136.3795620437957,32.99270072992701,33.496350364963504,122.7080291970803,0.0
8976,145,29,5.0,34.93103448275862,20,8,1,25,4,0,0,0,29,0,0,29,19,8,2,21,8,0,0,0,29,141.44827586206895,1545.103448275862,0.0,0.0,44.86206896551724,151.0344827586207,0.0
8977,34,7,4.857142857142857,284.2857142857143,5,0,2,6,1,0,6,1,0,4,3,0,0,7,0,7,0,0,0,0,7,69.71428571428571,1232.142857142857,1331.4285714285713,40.0,86.71428571428571,110.28571428571429,0.0
8978,165,26,6.346153846153846,129.03846153846155,24,2,0,22,4,0,22,3,1,3,22,1,17,9,0,21,5,0,0,0,26,52.11538461538461,1430.8846153846155,1430.7307692307693,76.88461538461539,58.07692307692308,176.15384615384616,0.0
8979,41,4,10.25,90.0,4,0,0,2,2,0,0,0,4,2,2,0,2,2,0,4,0,0,4,0,0,53.0,1362.0,0.0,88.5,53.0,152.25,18.0
8980,1313,169,7.769230769230769,750.3254437869823,129,39,1,155,14,0,0,0,169,137,32,0,0,0,169,157,12,0,0,0,169,94.78698224852072,1762.2781065088757,0.0,61.20710059171598,0.0,158.23076923076923,0.0
